(9, 0, 4)
(9, 6, 4)
(9, 6, 4)
(9, 6, 4)
(9, 6, 4)
(9, 6, 4)
(9, 6, 4)
(9, 6, 4)
(11, 6, 4)
(4, 6, 5)
(4, 3, 5)
(5, 3, 4)
(7, 2, 5)
(8, 6, 10)
(8, 4, 2194)
(96, 95, 103)
(96, 95, 100)
(96, 95, 101)
(96, 95, 100)
(96, 95, 103)
(96, 86, 101)
(96, 96, 105)
(96, 95, 109)
(96, 95, 100)
(96, 94, 100)
(96, 95, 101)
(96, 96, 105)
(96, 96, 100)
(96, 95, 100)
(96, 95, 103)
(96, 95, 102)
(96, 96, 100)
(96, 96, 100)
(96, 95, 102)
(96, 95, 2195)
(96, 96, 104)
(96, 95, 104)
(96, 95, 102)
(95, 95, 105)
(95, 95, 103)
(95, 95, 2194)
(95, 94, 105)
(94, 95, 102)
(94, 94, 101)
(94, 94, 103)
(94, 94, 106)
(93, 94, 102)
(93, 94, 100)
(93, 93, 99)
(92, 92, 104)
(91, 91, 99)
(90, 91, 101)
(90, 91, 107)
(90, 90, 102)
(90, 90, 104)
(89, 90, 101)
(88, 89, 103)
(87, 89, 44)
(87, 88, 44)
(87, 89, 44)
(87, 89, 50)
(87, 89, 101)
(86, 88, 47)
(85, 88, 46)
(86, 88, 46)
(85, 88, 48)
(85, 87, 48)
(84, 87, 47)
(84, 88, 47)
(84, 87, 49)
(84, 87, 48)
(84, 87, 49)
(84, 87, 48)
(84, 87, 48)
(84, 87, 48)
(84, 87, 48)
(85, 87, 48)
(84, 87, 48)
(84, 87, 49)
(84, 87, 48)
(85, 87, 49)
(85, 87, 49)
(85, 87, 49)
(84, 87, 49)
(84, 87, 48)
(84, 87, 49)
(83, 86, 102)
(82, 85, 99)
(82, 85, 52)
(82, 85, 51)
(82, 84, 52)
(82, 84, 51)
(81, 85, 53)
(81, 84, 52)
(80, 83, 54)
(80, 82, 53)
(79, 83, 53)
(78, 98, 53)
(78, 99, 53)
(79, 99, 55)
(79, 82, 55)
(79, 100, 55)
(78, 99, 56)
(77, 99, 57)
(77, 81, 56)
(76, 80, 56)
(75, 98, 57)
(74, 98, 58)
(73, 77, 60)
(49, 99, 61)
(73, 100, 61)
(72, 99, 61)
(71, 98, 62)
(71, 98, 64)
(72, 74, 65)
(1195, 99, 66)
(71, 99, 66)
(70, 99, 66)
(69, 100, 66)
(69, 99, 66)
(68, 99, 67)
(67, 100, 67)
(67, 100, 67)
(67, 99, 67)
(67, 99, 67)
(66, 99, 67)
(66, 99, 68)
(66, 99, 67)
(66, 99, 68)
(66, 99, 67)
(66, 99, 68)
(66, 99, 67)
(66, 99, 68)
(66, 99, 67)
(66, 99, 68)
(66, 99, 68)
(66, 99, 67)
(66, 99, 68)
(66, 99, 68)
(66, 99, 67)
(66, 99, 67)
(66, 99, 67)
(66, 99, 68)
(66, 99, 67)
(65, 99, 68)
(66, 99, 68)
(65, 100, 68)
(66, 99, 68)
(65, 99, 69)
(64, 99, 69)
(64, 99, 70)
(64, 100, 71)
(64, 100, 70)
(62, 99, 71)
(62, 75, 70)
(61, 74, 72)
(61, 75, 74)
(60, 77, 74)
(60, 78, 74)
(59, 77, 74)
(59, 77, 75)
(57, 78, 75)
(56, 78, 75)
(56, 78, 75)
(56, 78, 76)
(54, 80, 77)
(54, 81, 78)
(54, 81, 78)
(54, 81, 79)
(53, 81, 78)
(52, 81, 78)
(52, 80, 78)
(52, 81, 79)
(52, 82, 80)
(51, 84, 80)
(49, 85, 81)
(49, 84, 80)
(49, 84, 81)
(48, 85, 81)
(46, 85, 82)
(46, 85, 82)
(47, 86, 84)
(46, 87, 84)
(44, 87, 85)
(44, 87, 84)
(44, 87, 84)
(44, 86, 84)
(44, 86, 84)
(44, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 85)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 85)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(43, 86, 85)
(43, 86, 84)
(43, 86, 84)
(43, 86, 84)
(44, 86, 84)
(43, 86, 84)
(43, 86, 84)
(44, 86, 85)
(43, 87, 84)
(42, 87, 85)
(42, 87, 84)
(42, 87, 86)
(44, 88, 86)
(42, 88, 86)
(40, 89, 87)
(39, 88, 86)
(39, 88, 87)
(39, 89, 87)
(39, 88, 86)
(39, 88, 87)
(1195, 88, 87)
(36, 89, 87)
(36, 89, 88)
(1196, 90, 89)
(1196, 91, 90)
(36, 91, 90)
(1196, 92, 91)
(1196, 91, 90)
(1196, 92, 91)
(1195, 93, 92)
(1195, 92, 92)
(1195, 93, 93)
(1195, 94, 94)
(1196, 94, 94)
(1196, 94, 94)
(1196, 95, 94)
(1195, 95, 95)
(1196, 95, 94)
(1196, 95, 96)
(1195, 95, 94)
(1195, 95, 95)
(1196, 95, 96)
(1196, 95, 95)
(1196, 95, 95)
(1196, 95, 94)
(1196, 95, 96)
(1196, 95, 95)
(1196, 95, 95)
(1196, 95, 96)
(1195, 95, 95)
(1196, 95, 95)
(1196, 95, 94)
(1195, 95, 95)
(1195, 95, 95)
