(67, 3, 45)
(1196, 3, 46)
(1195, 3, 45)
(1196, 3, 123)
(1195, 3, 123)
(1196, 2, 103)
(1195, 3, 122)
(1196, 3, 60)
(1196, 2, 129)
(1196, 2, 5)
(1196, 1199, 4)
(4, 2, 6)
(1196, 95, 95)
(1196, 96, 97)
(1196, 96, 95)
(1196, 95, 95)
(1196, 96, 95)
(1195, 95, 96)
(1196, 95, 95)
(1195, 96, 95)
(1196, 95, 96)
(1196, 96, 96)
(1195, 96, 95)
(1196, 95, 95)
(1196, 96, 96)
(1196, 95, 97)
(1196, 96, 95)
(1195, 96, 96)
(1196, 96, 97)
(1195, 96, 96)
(104, 96, 97)
(1196, 95, 96)
(1196, 95, 94)
(103, 95, 96)
(1196, 95, 95)
(1195, 94, 94)
(1196, 94, 95)
(1196, 94, 93)
(1196, 93, 93)
(1196, 93, 92)
(1195, 92, 92)
(1196, 92, 90)
(103, 91, 90)
(104, 90, 89)
(104, 89, 89)
(1196, 89, 88)
(1196, 89, 88)
(49, 89, 87)
(43, 89, 87)
(43, 88, 87)
(44, 87, 87)
(104, 88, 86)
(45, 88, 86)
(45, 87, 86)
(45, 87, 86)
(47, 87, 85)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 85)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 85)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 85)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 86)
(45, 87, 85)
(45, 87, 86)
(45, 87, 85)
(45, 87, 86)
(45, 87, 85)
(45, 87, 85)
(45, 87, 86)
(47, 87, 86)
(45, 86, 85)
(46, 86, 85)
(47, 86, 84)
(47, 86, 84)
(49, 85, 84)
(49, 85, 82)
(50, 84, 82)
(51, 84, 81)
(51, 83, 81)
(51, 83, 81)
(52, 82, 81)
(53, 82, 79)
(54, 81, 79)
(55, 80, 79)
(55, 80, 78)
(56, 80, 78)
(56, 79, 78)
(56, 79, 76)
(57, 79, 76)
(57, 79, 77)
(58, 79, 76)
(59, 79, 75)
(60, 77, 74)
(61, 76, 74)
(62, 76, 73)
(63, 76, 72)
(63, 75, 71)
(64, 75, 71)
(65, 75, 70)
(65, 100, 70)
(66, 100, 69)
(66, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 68)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 57, 69)
(67, 55, 69)
(67, 56, 69)
(67, 56, 69)
(67, 57, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 100, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 69)
(67, 56, 68)
(68, 100, 67)
(69, 56, 67)
(69, 100, 67)
(70, 100, 66)
(72, 100, 66)
(237, 100, 65)
(237, 100, 65)
(237, 99, 64)
(73, 100, 63)
(73, 100, 63)
(73, 100, 63)
(74, 99, 61)
(74, 99, 61)
(75, 99, 59)
(75, 99, 59)
(76, 100, 58)
(76, 100, 58)
(77, 100, 58)
(77, 100, 57)
(78, 100, 57)
(78, 99, 56)
(78, 82, 56)
(79, 83, 55)
(80, 83, 55)
(80, 84, 54)
(81, 84, 53)
(81, 84, 53)
(83, 85, 52)
(83, 85, 102)
(83, 85, 104)
(83, 86, 108)
(84, 86, 102)
(84, 86, 102)
(84, 86, 104)
(84, 86, 52)
(84, 87, 50)
(84, 87, 49)
(84, 87, 50)
(84, 87, 50)
(84, 87, 49)
(85, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 86, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 86, 49)
(84, 86, 49)
(85, 87, 50)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 48)
(84, 87, 49)
(84, 86, 49)
(84, 87, 49)
(85, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 49)
(84, 87, 48)
(84, 87, 49)
(85, 87, 50)
(86, 88, 46)
(86, 89, 103)
(87, 89, 46)
(87, 89, 2194)
(88, 91, 104)
(89, 91, 104)
(90, 91, 103)
(90, 91, 103)
(91, 92, 104)
(91, 92, 104)
(92, 93, 2195)
(93, 94, 2194)
(93, 94, 107)
(94, 94, 104)
(94, 94, 104)
(94, 95, 102)
(94, 94, 106)
(94, 94, 103)
(95, 95, 105)
(96, 96, 100)
(96, 96, 102)
(96, 96, 101)
(96, 96, 101)
(96, 96, 101)
(96, 96, 101)
(96, 96, 101)
(96, 96, 103)
(96, 96, 100)
(96, 96, 102)
(96, 95, 101)
(96, 96, 104)
(96, 96, 101)
(96, 95, 102)
(96, 95, 100)
(96, 95, 101)
(96, 96, 102)
(96, 96, 101)
(96, 95, 99)
(96, 96, 100)
(96, 96, 102)
(96, 95, 101)
(96, 95, 100)
(96, 96, 101)
(96, 96, 104)
(96, 96, 101)
(96, 95, 100)
(96, 95, 106)
(96, 95, 100)
(96, 96, 100)
(96, 96, 101)
(96, 95, 101)
(96, 96, 103)
(96, 96, 100)
(96, 96, 101)
(96, 95, 100)
(96, 95, 101)
(96, 96, 100)
(96, 96, 100)
(96, 95, 102)
(96, 95, 100)
(96, 96, 100)
(96, 95, 103)
(96, 95, 102)
