(98, 0, 99)
(100, 96, 98)
(100, 96, 98)
(100, 97, 99)
(100, 97, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 97, 100)
(100, 97, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 100)
(100, 96, 98)
(100, 96, 100)
(100, 96, 101)
(100, 96, 99)
(100, 96, 100)
(100, 96, 98)
(100, 96, 98)
(100, 97, 98)
(100, 97, 98)
(100, 97, 100)
(100, 97, 98)
(100, 97, 98)
(100, 96, 98)
(100, 97, 99)
(100, 97, 100)
(100, 96, 99)
(100, 97, 100)
(100, 97, 99)
(100, 97, 99)
(100, 96, 99)
(101, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 98)
(100, 96, 98)
(100, 96, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 97, 99)
(100, 96, 99)
(100, 97, 99)
(100, 97, 98)
(100, 96, 100)
(100, 97, 99)
(100, 97, 99)
(100, 97, 99)
(100, 97, 98)
(100, 96, 98)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 101)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 97, 100)
(100, 97, 99)
(100, 96, 98)
(100, 97, 99)
(100, 96, 100)
(100, 97, 100)
(100, 97, 99)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 100)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 97, 100)
(100, 97, 98)
(100, 97, 100)
(100, 97, 101)
(100, 96, 101)
(100, 96, 98)
(100, 96, 100)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 97, 99)
(100, 97, 100)
(100, 96, 99)
(100, 97, 100)
(100, 96, 99)
(100, 97, 98)
(100, 97, 100)
(100, 97, 100)
(100, 96, 98)
(100, 97, 100)
(100, 97, 100)
(100, 97, 99)
(100, 96, 98)
(100, 97, 100)
(100, 97, 101)
(100, 96, 98)
(100, 97, 98)
(100, 97, 100)
(100, 97, 99)
(100, 97, 99)
(100, 97, 99)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 101)
(100, 96, 99)
(100, 96, 98)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 97, 98)
(100, 97, 98)
(100, 97, 100)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 97, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 101)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 97, 98)
(100, 97, 98)
(100, 96, 101)
(100, 97, 100)
(100, 97, 98)
(100, 96, 99)
(100, 97, 100)
(100, 96, 99)
(100, 97, 99)
(100, 97, 99)
(100, 96, 98)
(100, 96, 98)
(100, 96, 98)
(100, 96, 98)
(100, 96, 98)
(100, 96, 101)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 100)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 97, 99)
(100, 97, 101)
(100, 97, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 98)
(100, 97, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 100)
(100, 96, 99)
(100, 96, 101)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 98)
(100, 97, 98)
(100, 96, 99)
(100, 96, 100)
(100, 97, 101)
(100, 97, 99)
(100, 97, 99)
(100, 97, 99)
(100, 96, 99)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 96, 101)
(100, 96, 100)
(100, 96, 98)
(100, 96, 98)
(100, 97, 100)
(100, 96, 98)
(100, 97, 99)
(100, 96, 98)
(100, 97, 99)
(100, 97, 98)
(100, 97, 100)
(100, 97, 99)
(100, 97, 100)
(100, 97, 100)
(100, 97, 99)
(100, 96, 99)
(100, 97, 100)
(100, 96, 98)
(100, 97, 99)
(100, 96, 99)
(100, 97, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 98)
(100, 96, 98)
(100, 97, 99)
(100, 96, 100)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 97, 99)
(100, 96, 100)
(100, 97, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 99)
(100, 96, 101)
(100, 96, 100)
(100, 96, 98)
(100, 96, 100)
(100, 96, 100)
(100, 96, 100)
(100, 96, 98)
(100, 96, 98)
(100, 96, 98)
(100, 97, 98)
(100, 96, 99)
(100, 96, 98)
(100, 96, 100)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 98)
(100, 96, 99)
(100, 96, 100)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 99)
(100, 96, 98)
(100, 96, 98)
(100, 97, 99)
(100, 97, 99)
(100, 97, 98)
(100, 96, 100)
(100, 97, 98)
(100, 97, 99)
(100, 97, 99)
(100, 97, 100)
(100, 97, 98)
(100, 97, 100)
(100, 97, 99)
(100, 97, 99)
(100, 96, 100)
(100, 97, 101)
(100, 96, 99)
(100, 96, 99)
