(1196, 0, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2193)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2193)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1200, 2194)
(1196, 1200, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1195, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1200, 2194)
(1196, 1200, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2195)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2195)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2195)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1195, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
(1196, 1199, 2194)
(1196, 1199, 2194)
(1196, 1200, 2194)
