(9, 0, 6)
(9, 3, 6)
(9, 3, 6)
(9, 3, 6)
(9, 3, 5)
(9, 3, 6)
(9, 3, 6)
(9, 3, 6)
(9, 3, 6)
(9, 3, 5)
(44, 3, 31)
(44, 4, 21)
(44, 6, 9)
(44, 10, 401)
(44, 1200, 402)
(44, 1199, 401)
(44, 1199, 401)
(44, 1200, 402)
(44, 1199, 401)
(44, 1200, 402)
(44, 1199, 402)
(44, 1199, 402)
(44, 1199, 402)
(44, 1199, 401)
(44, 1199, 401)
(44, 1199, 402)
(44, 1199, 401)
(45, 1199, 403)
(46, 1199, 400)
(48, 1199, 398)
(51, 1199, 397)
(52, 1199, 395)
(54, 1199, 394)
(55, 1199, 394)
(55, 1199, 392)
(55, 1199, 393)
(56, 1200, 393)
(56, 1199, 391)
(58, 1200, 392)
(59, 1199, 389)
(61, 1200, 388)
(62, 1199, 388)
(64, 1199, 386)
(65, 1199, 385)
(66, 1199, 385)
(68, 1199, 384)
(69, 1199, 2194)
(71, 1199, 379)
(72, 1199, 380)
(73, 1199, 379)
(75, 1199, 2194)
(76, 1200, 2195)
(77, 1199, 372)
(78, 82, 2194)
(80, 83, 2194)
(81, 1199, 2194)
(82, 86, 2194)
(83, 87, 2194)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2193)
(84, 86, 2194)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2193)
(84, 86, 2194)
(84, 86, 2194)
(84, 86, 2194)
(84, 86, 2194)
(84, 87, 2194)
(84, 86, 2194)
(84, 87, 151)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2193)
(84, 87, 2194)
(84, 87, 153)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 151)
(84, 87, 2194)
(84, 87, 2194)
(84, 87, 2194)
(85, 88, 2194)
(86, 88, 152)
(87, 89, 2194)
(88, 89, 2194)
(89, 90, 148)
(89, 90, 2194)
(90, 91, 146)
(90, 91, 148)
(91, 91, 148)
(91, 92, 144)
(92, 92, 2193)
(93, 93, 143)
(93, 93, 141)
(94, 93, 100)
(94, 94, 100)
(95, 94, 99)
(95, 94, 100)
(96, 95, 103)
(96, 95, 104)
(96, 95, 99)
(96, 95, 98)
(96, 95, 98)
(96, 95, 99)
(96, 95, 100)
(96, 96, 99)
(97, 96, 98)
(97, 96, 100)
(98, 96, 100)
(98, 96, 98)
(98, 96, 100)
(99, 97, 99)
(99, 97, 101)
(99, 97, 100)
(100, 97, 101)
(100, 97, 101)
(100, 98, 100)
(100, 97, 100)
(101, 98, 101)
(101, 98, 101)
(100, 98, 99)
(101, 98, 100)
(101, 98, 100)
(101, 98, 100)
(101, 98, 99)
(101, 98, 101)
(101, 98, 101)
(101, 97, 100)
(101, 98, 100)
(101, 98, 100)
(101, 98, 101)
(101, 98, 101)
(101, 97, 100)
(101, 98, 100)
(101, 98, 99)
(101, 97, 100)
(101, 98, 100)
(101, 98, 100)
(101, 98, 100)
(101, 97, 99)
(101, 97, 100)
(101, 97, 99)
(101, 97, 100)
(101, 97, 100)
(101, 98, 99)
(101, 98, 100)
(101, 98, 100)
(101, 98, 101)
(101, 98, 99)
(101, 98, 100)
(101, 98, 99)
(101, 97, 101)
(101, 97, 100)
(101, 98, 100)
(101, 98, 100)
(101, 97, 100)
(101, 97, 100)
(101, 97, 100)
(101, 97, 99)
(101, 97, 99)
(101, 97, 99)
(101, 97, 100)
(101, 97, 100)
(101, 97, 100)
(101, 98, 99)
(101, 98, 100)
(101, 98, 100)
(101, 98, 101)
(101, 98, 100)
(101, 97, 99)
(101, 98, 100)
(101, 97, 100)
(101, 97, 99)
(101, 98, 100)
(101, 98, 101)
(101, 98, 99)
(101, 97, 100)
(101, 72, 100)
(101, 72, 100)
(100, 97, 100)
(101, 73, 100)
(101, 97, 99)
(101, 97, 99)
(101, 97, 99)
(101, 97, 100)
