(8, 0, 8)
(8, 4, 9)
(8, 4, 9)
(8, 4, 9)
(8, 4, 9)
(8, 4, 9)
(8, 4, 9)
(8, 4, 8)
(8, 4, 8)
(8, 4, 8)
(8, 4, 8)
(8, 4, 8)
(8, 4, 8)
(8, 4, 7)
(7, 5, 12)
(44, 5, 9)
(44, 1199, 556)
(45, 1199, 556)
(44, 1199, 2195)
(45, 1199, 560)
(44, 1199, 559)
(44, 1199, 555)
(44, 1199, 557)
(44, 1199, 557)
(44, 1199, 556)
(44, 1199, 556)
(44, 1199, 559)
(44, 1199, 2195)
(45, 1199, 2195)
(44, 1199, 558)
(45, 1199, 559)
(44, 1199, 2196)
(44, 1199, 556)
(44, 1199, 2195)
(45, 1199, 558)
(44, 1199, 557)
(45, 1199, 558)
(47, 1199, 557)
(49, 1199, 2195)
(52, 1199, 553)
(54, 1199, 548)
(56, 1199, 548)
(59, 1199, 2195)
(62, 1199, 2195)
(66, 1199, 545)
(68, 1199, 2195)
(71, 1199, 535)
(73, 1199, 534)
(76, 1199, 2196)
(80, 1199, 2195)
(82, 85, 529)
(82, 85, 2195)
(83, 86, 2195)
(83, 86, 2195)
(83, 86, 2195)
(83, 86, 2194)
(83, 86, 2195)
(83, 86, 2195)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2195)
(83, 86, 2195)
(83, 85, 2194)
(83, 86, 2195)
(83, 86, 2195)
(83, 85, 2195)
(83, 86, 2195)
(83, 86, 2195)
(83, 86, 2195)
(83, 85, 2195)
(83, 85, 2195)
(84, 87, 2195)
(85, 87, 2195)
(87, 88, 2195)
(88, 89, 2194)
(89, 89, 2195)
(90, 90, 2195)
(91, 91, 2195)
(92, 92, 2195)
(93, 92, 2194)
(94, 93, 100)
(94, 93, 96)
(95, 93, 98)
(95, 94, 99)
(96, 94, 98)
(96, 95, 98)
(96, 95, 98)
(97, 95, 98)
(97, 95, 98)
(97, 95, 100)
(97, 95, 102)
(97, 95, 98)
(98, 95, 101)
(97, 96, 99)
(98, 96, 100)
(98, 96, 102)
(99, 96, 103)
(99, 96, 101)
(99, 96, 103)
(99, 96, 105)
(99, 97, 99)
(99, 97, 102)
(99, 96, 102)
(99, 96, 105)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 103)
(99, 96, 101)
(99, 96, 103)
(99, 96, 2194)
(99, 96, 2195)
(99, 97, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2196)
(100, 96, 2196)
(100, 96, 2196)
(99, 96, 2195)
(100, 98, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2196)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2196)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2196)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1200, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(321, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
(328, 1199, 2195)
(1196, 1199, 2195)
(1196, 1199, 2195)
