(138, 0, 2196)
(1196, 1199, 2195)
(1196, 1199, 2195)
(1196, 9, 2196)
(46, 1199, 2196)
(47, 1199, 2196)
(47, 1199, 2195)
(46, 1199, 2196)
(46, 1199, 2195)
(1196, 1199, 2195)
(1196, 1200, 2196)
(1196, 1199, 2196)
(147, 1199, 2196)
(46, 1199, 2195)
(46, 1199, 2195)
(46, 1199, 2195)
(46, 1199, 2195)
(46, 1199, 2195)
(44, 1199, 2196)
(48, 1199, 555)
(49, 1200, 551)
(50, 1199, 552)
(53, 1199, 552)
(55, 1199, 545)
(57, 1199, 545)
(60, 1199, 544)
(60, 1199, 542)
(62, 1199, 2195)
(65, 1199, 2196)
(68, 1199, 541)
(69, 1199, 535)
(74, 1200, 532)
(75, 1199, 530)
(75, 1199, 528)
(78, 1199, 527)
(78, 1199, 2198)
(80, 1200, 2196)
(81, 86, 2195)
(82, 85, 2195)
(82, 85, 2195)
(82, 85, 2195)
(83, 85, 2196)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2196)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2196)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2195)
(83, 85, 2195)
(82, 84, 2195)
(84, 86, 2195)
(85, 86, 2195)
(86, 87, 2195)
(86, 88, 2195)
(88, 89, 2195)
(89, 90, 2195)
(89, 90, 2196)
(92, 93, 2196)
(90, 91, 97)
(90, 91, 95)
(92, 92, 98)
(94, 94, 100)
(95, 94, 99)
(94, 93, 98)
(94, 93, 99)
(94, 93, 99)
(95, 95, 99)
(96, 95, 100)
(96, 94, 100)
(94, 93, 98)
(94, 93, 98)
(95, 94, 97)
(96, 95, 100)
(97, 95, 100)
(97, 81, 96)
(96, 94, 98)
(96, 96, 2195)
(98, 96, 114)
(97, 80, 128)
(97, 81, 102)
(98, 97, 112)
(98, 81, 129)
(98, 80, 2196)
(99, 96, 2196)
(98, 96, 2196)
(98, 96, 2196)
(98, 96, 2196)
(99, 96, 2196)
(98, 96, 2195)
(98, 96, 2195)
(98, 96, 2195)
(98, 96, 2195)
(98, 96, 2195)
(98, 96, 2195)
(99, 96, 2195)
(98, 96, 2195)
(98, 96, 2195)
(99, 96, 2196)
(99, 96, 2195)
(99, 96, 2195)
(99, 96, 2195)
(98, 96, 2196)
(98, 96, 2196)
(98, 96, 103)
(99, 96, 104)
(98, 96, 102)
(98, 96, 2195)
(98, 96, 2196)
(99, 96, 2195)
(98, 96, 2196)
(1196, 97, 2195)
(1196, 1199, 2196)
(1196, 1199, 2196)
(1196, 1199, 2195)
(1196, 1199, 2196)
